1,1,264.9,581.58,51.78,157.34003,1.1162,-1,-1,-1
2,1,267.5,579.94,44.947998,136.84003,1.1162,-1,-1,-1
3,1,249.9,578.0,55.569,168.71002,1.1162,-1,-1,-1
4,1,267.5,607.51,44.947998,136.83997,1.1162,-1,-1,-1
1,2,121.04,695.51,41.870995,127.609985,0.54814,-1,-1,-1
2,2,113.0,689.0,39.0,119.0,0.54814,-1,-1,-1
3,2,103.89,712.66,41.871002,127.609985,0.54814,-1,-1,-1
4,2,89.0,713.0,39.0,119.0,0.54814,-1,-1,-1
1,3,1484.1,518.25,25.390015,78.16998,0.53277,-1,-1,-1
2,3,1489.4,518.25,25.390015,78.16998,0.53277,-1,-1,-1
3,3,1494.7,512.97,25.390015,78.16998,0.53277,-1,-1,-1
4,3,1503.0,513.16,23.623047,72.86902,0.53277,-1,-1,-1
5,3,1505.7,515.77,27.284058,83.85303,0.53277,-1,-1,-1
6,3,1510.5,528.8,25.390015,78.16998,0.53277,-1,-1,-1
4,4,60.095,532.85,97.492004,294.46997,0.64848,-1,-1,-1
5,4,65.98,637.81,63.980003,193.94,0.64848,-1,-1,-1
6,4,49.503,667.92,59.629005,180.89001,0.64848,-1,-1,-1
7,4,52.445,721.23,41.870995,127.609985,0.64848,-1,-1,-1
7,5,28.569,717.79,44.947998,136.84003,0.79921,-1,-1,-1
8,5,33.0,737.0,39.0,119.0,0.79921,-1,-1,-1
9,5,17.0,737.0,39.0,119.0,0.79921,-1,-1,-1
10,5,1.0,721.23,41.871,127.609985,0.79921,-1,-1,-1
1,6,1431.8,401.15,59.62903,180.88998,0.56666,-1,-1,-1
2,6,1430.6,390.88,63.97998,193.94,0.56666,-1,-1,-1
3,6,1444.0,389.02,59.62903,180.88998,0.56666,-1,-1,-1
4,6,1435.7,377.08,68.64404,207.93002,0.56666,-1,-1,-1
5,6,1443.6,390.88,63.97998,193.94,0.56666,-1,-1,-1
6,6,1456.1,413.27,59.62903,180.88998,0.56666,-1,-1,-1
7,6,1449.6,391.01,68.64404,207.93,0.56666,-1,-1,-1
8,6,1449.1,389.14,73.642944,222.93,0.56666,-1,-1,-1
9,6,1449.6,404.94,68.64404,207.93,0.56666,-1,-1,-1
10,6,1463.5,418.86,68.64404,207.93,0.56666,-1,-1,-1
11,6,1456.6,403.88,63.97998,193.94,0.56666,-1,-1,-1
12,6,1463.5,404.94,68.64404,207.93,0.56666,-1,-1,-1
13,6,1469.6,403.88,63.97998,193.94,0.56666,-1,-1,-1
4,7,224.93,583.21,73.643005,222.93,1.081,-1,-1,-1
5,7,247.23,591.95,48.245987,146.73999,1.081,-1,-1,-1
6,7,238.59,589.31,55.569,168.71002,1.081,-1,-1,-1
7,7,237.38,611.65,48.246002,146.73999,1.081,-1,-1,-1
8,7,221.55,616.7,44.948013,136.84003,1.081,-1,-1,-1
9,7,217.68,611.65,48.246002,146.73999,1.081,-1,-1,-1
10,7,207.83,601.8,48.245987,146.73999,1.081,-1,-1,-1
11,7,195.01,583.04,59.628998,180.89001,1.081,-1,-1,-1
12,7,182.89,583.04,59.628998,180.89001,1.081,-1,-1,-1
13,7,170.76,570.91,59.628998,180.89001,1.081,-1,-1,-1
14,7,168.15,572.08,68.644,207.93,1.081,-1,-1,-1
15,7,158.63,583.04,59.628998,180.89001,1.081,-1,-1,-1
16,7,140.29,572.08,68.644,207.93,1.081,-1,-1,-1
17,7,117.96,585.82,63.980003,193.94,1.081,-1,-1,-1
1,8,191.01,571.03,51.78,157.33997,1.185,-1,-1,-1
2,8,180.45,560.47,51.78,157.33997,1.185,-1,-1,-1
3,8,170.71,578.0,55.569,168.71002,1.185,-1,-1,-1
4,8,159.39,578.0,55.569,168.71002,1.185,-1,-1,-1
5,8,148.08,566.69,55.569,168.71002,1.185,-1,-1,-1
6,8,148.78,581.58,51.78,157.34003,1.185,-1,-1,-1
7,8,136.76,578.0,55.569,168.71002,1.185,-1,-1,-1
8,8,125.45,589.31,55.569,168.71002,1.185,-1,-1,-1
9,8,114.14,578.0,55.569,168.71002,1.185,-1,-1,-1
10,8,102.82,566.69,55.569008,168.71002,1.185,-1,-1,-1
11,8,91.51,589.31,55.569008,168.71002,1.185,-1,-1,-1
12,8,80.196,589.31,55.569,168.71002,1.185,-1,-1,-1
13,8,61.629,570.91,59.629,180.89001,1.185,-1,-1,-1
14,8,49.503,570.91,59.629005,180.89001,1.185,-1,-1,-1
15,8,39.988,572.83,63.980003,193.94,1.185,-1,-1,-1
16,8,26.992,572.83,63.98,193.94,1.185,-1,-1,-1
17,8,13.996,585.82,63.979996,193.94,1.185,-1,-1,-1
18,8,13.996,585.82,63.979996,193.94,1.185,-1,-1,-1
19,8,1.0,585.82,63.979996,193.94,1.185,-1,-1,-1
1,9,1529.0,561.0,39.0,119.0,0.94183,-1,-1,-1
2,9,1529.0,561.0,39.0,119.0,0.94183,-1,-1,-1
3,9,1537.0,553.0,39.0,119.0,0.94183,-1,-1,-1
4,9,1545.0,561.0,39.0,119.0,0.94183,-1,-1,-1
5,9,1553.0,569.0,39.0,119.0,0.94183,-1,-1,-1
6,9,1561.5,575.47,41.87097,127.609985,0.94183,-1,-1,-1
7,9,1569.0,577.0,39.0,119.0,0.94183,-1,-1,-1
8,9,1578.7,584.04,41.87097,127.609985,0.94183,-1,-1,-1
9,9,1585.0,593.0,39.0,119.0,0.94183,-1,-1,-1
10,9,1587.2,601.19,41.87097,127.609985,0.94183,-1,-1,-1
11,9,1593.0,593.0,39.0,119.0,0.94183,-1,-1,-1
12,9,1600.0,589.13,44.947998,136.83997,0.94183,-1,-1,-1
13,9,1609.0,601.0,39.0,119.0,0.94183,-1,-1,-1
14,9,1612.9,592.62,41.87097,127.609985,0.94183,-1,-1,-1
15,9,1621.5,592.62,41.87097,127.609985,0.94183,-1,-1,-1
16,9,1630.1,601.19,41.87097,127.609985,0.94183,-1,-1,-1
17,9,1633.0,601.0,39.0,119.0,0.94183,-1,-1,-1
18,9,1647.2,601.19,41.87097,127.609985,0.94183,-1,-1,-1
19,9,1655.8,601.19,41.87097,127.609985,0.94183,-1,-1,-1
12,10,527.34,559.83,31.48999,96.47003,0.66289,-1,-1,-1
13,10,523.33,537.26,33.82202,103.46997,0.66289,-1,-1,-1
14,10,523.33,551.19,33.82202,103.47003,0.66289,-1,-1,-1
15,10,523.33,544.22,33.82202,103.46997,0.66289,-1,-1,-1
16,10,520.84,546.83,31.48999,96.47003,0.66289,-1,-1,-1
17,10,516.03,545.89,36.320984,110.96002,0.66289,-1,-1,-1
18,10,516.37,544.22,33.82202,103.46997,0.66289,-1,-1,-1
19,10,516.03,545.89,36.320984,110.96002,0.66289,-1,-1,-1
20,10,509.4,551.19,33.82199,103.47003,0.66289,-1,-1,-1
21,10,508.57,545.89,36.320984,110.96002,0.66289,-1,-1,-1
22,10,507.85,559.83,31.49002,96.47003,0.66289,-1,-1,-1
23,10,498.3,541.17,41.87097,127.609985,0.66289,-1,-1,-1
24,10,501.11,553.36,36.320984,110.96002,0.66289,-1,-1,-1
25,10,502.44,558.15,33.82202,103.46997,0.66289,-1,-1,-1
26,10,505.0,553.0,39.0,119.0,0.66289,-1,-1,-1
27,10,497.0,553.0,39.0,119.0,0.66289,-1,-1,-1
28,10,489.73,549.75,41.871002,127.609985,0.66289,-1,-1,-1
29,10,489.0,553.0,39.0,119.0,0.66289,-1,-1,-1
30,10,481.15,558.32,41.871002,127.609985,0.66289,-1,-1,-1
1,11,1617.0,553.0,39.0,119.0,1.6874,-1,-1,-1
2,11,1621.5,549.75,41.87097,127.609985,1.6874,-1,-1,-1
3,11,1633.0,553.0,39.0,119.0,1.6874,-1,-1,-1
4,11,1638.7,549.75,41.87097,127.609985,1.6874,-1,-1,-1
5,11,1649.0,569.0,39.0,119.0,1.6874,-1,-1,-1
6,11,1657.0,577.0,39.0,119.0,1.6874,-1,-1,-1
7,11,1655.7,552.55,48.24597,146.73999,1.6874,-1,-1,-1
8,11,1665.5,572.25,48.24597,146.73999,1.6874,-1,-1,-1
9,11,1673.5,579.94,44.947998,136.84003,1.6874,-1,-1,-1
10,11,1681.5,601.19,41.87097,127.609985,1.6874,-1,-1,-1
11,11,1691.9,579.94,44.947998,136.84003,1.6874,-1,-1,-1
12,11,1698.7,592.62,41.87097,127.609985,1.6874,-1,-1,-1
13,11,1701.1,589.13,44.947998,136.83997,1.6874,-1,-1,-1
14,11,1710.3,579.94,44.947998,136.84003,1.6874,-1,-1,-1
15,11,1719.5,589.13,44.947998,136.83997,1.6874,-1,-1,-1
16,11,1724.6,582.1,48.24597,146.73999,1.6874,-1,-1,-1
17,11,1734.5,582.1,48.24597,146.73999,1.6874,-1,-1,-1
18,11,1744.3,591.95,48.24597,146.73999,1.6874,-1,-1,-1
19,11,1756.2,598.32,44.947998,136.84003,1.6874,-1,-1,-1
20,11,1765.4,598.32,44.947998,136.84003,1.6874,-1,-1,-1
21,11,1773.8,601.8,48.24597,146.73999,1.6874,-1,-1,-1
22,11,1783.7,591.95,48.24597,146.73999,1.6874,-1,-1,-1
23,11,1785.0,592.14,51.78003,157.33997,1.6874,-1,-1,-1
24,11,1795.5,592.14,51.78003,157.33997,1.6874,-1,-1,-1
25,11,1813.2,601.8,48.24597,146.73999,1.6874,-1,-1,-1
26,11,1816.6,602.7,51.78003,157.34003,1.6874,-1,-1,-1
27,11,1822.5,600.63,55.56897,168.71002,1.6874,-1,-1,-1
28,11,1833.8,600.63,55.56897,168.71002,1.6874,-1,-1,-1
29,11,1845.1,611.94,55.56897,168.71002,1.6874,-1,-1,-1
30,11,1858.9,623.81,51.78003,157.34003,1.6874,-1,-1,-1
31,11,1867.8,623.25,55.56897,168.71002,1.6874,-1,-1,-1
32,11,1867.8,634.57,55.56897,168.71002,1.6874,-1,-1,-1
34,12,1777.3,623.25,55.56897,168.71002,0.66552,-1,-1,-1
35,12,1785.0,623.81,51.78003,157.34003,0.66552,-1,-1,-1
36,12,1799.9,623.25,55.56897,168.71002,0.66552,-1,-1,-1
37,12,1807.7,619.41,59.62903,180.89001,0.66552,-1,-1,-1
38,12,1822.5,623.25,55.56897,168.71002,0.66552,-1,-1,-1
39,12,1833.8,634.57,55.56897,168.71002,0.66552,-1,-1,-1
40,12,1844.1,631.54,59.62903,180.89001,0.66552,-1,-1,-1
41,12,1846.4,624.81,63.97998,193.94,0.66552,-1,-1,-1
42,12,1856.2,631.54,59.62903,180.89001,0.66552,-1,-1,-1
24,13,1531.1,529.4,21.973999,67.922,0.67391,-1,-1,-1
25,13,1528.4,521.43,27.284058,83.85297,0.67391,-1,-1,-1
26,13,1528.0,514.34,31.48999,96.47003,0.67391,-1,-1,-1
27,13,1531.6,528.8,25.390015,78.16998,0.67391,-1,-1,-1
