2,1999,1359.1,413.27,120.26,362.77,1,-1,-1,-1
2,2000,582.2658992452314,440.9452892561984,87.4701023359836,264.0911570247934,1,-1,-1,-1
2,2001,644.5846885190977,460.9971900826446,60.243226267589826,182.61561983471074,1,-1,-1,-1
2,2002,727.9530953481328,455.659173553719,39.418569634313016,120.13851239669421,1,-1,-1,-1
2,2003,459.6110141370076,441.0765289256199,91.80831883342285,277.30553719008265,1,-1,-1,-1
2,2004,1254.6,446.72,33.822,103.47,1,-1,-1,-1
2,2005,1492.5166516097347,408.9485123966942,113.25149016896039,341.6311570247934,1,-1,-1,-1
2,2006,550.0888683490961,475.87851239669413,27.59072611172545,84.65828925619834,1,-1,-1,-1
2,2007,1097.0,433.0,39.0,119.0,1,-1,-1,-1
2,2008,1020.591139530549,434.86652892561983,32.59003498848886,99.449173553719,1,-1,-1,-1
3,1999,1359.1,413.27,120.26,362.77,1,-1,-1,-1
3,2000,573.3169036089068,410.0262165314051,101.08103595070338,305.18525211732543,1,-1,-1,-1
3,2001,654.934152840895,427.68370248555294,70.6945711796187,214.28842368174253,1,-1,-1,-1
3,2002,729.093882184473,450.758399985334,39.00151354651177,118.87136452347532,1,-1,-1,-1
3,2003,455.4414370977902,451.772305926558,96.07719624601266,290.1995270123781,1,-1,-1,-1
3,2004,1254.6,446.72,33.822,103.47,1,-1,-1,-1
3,2005,1485.1149448200015,394.30424249510907,125.43293937276516,378.37353004392565,1,-1,-1,-1
3,2006,545.9798058783899,460.88525903364945,36.459141012758536,111.85177885893687,1,-1,-1,-1
3,2007,1098.1878264608308,430.435262888212,41.201116556547184,125.71197159042387,1,-1,-1,-1
3,2008,1021.1903619582853,436.5086949708541,31.52013259390077,96.19517170683002,1,-1,-1,-1
3,2009,936.79408708367,432.564958677686,39.418569634313016,120.13851239669421,1,-1,-1,-1
4,1999,1377.5706786809326,413.27,120.26,362.77,1,-1,-1,-1
4,2000,551.4112238747981,389.9175343123156,110.14000214549924,332.530171638506,1,-1,-1,-1
4,2001,658.0829139852821,417.5752283590621,73.87333753053771,223.91277714710907,1,-1,-1,-1
4,2002,729.9655546867394,447.5358825352495,41.108792028214204,125.29380297355299,1,-1,-1,-1
4,2003,458.96278001966004,445.8518719648714,92.47114260143563,279.31282219184055,1,-1,-1,-1
4,2004,1254.6,446.72,33.822,103.47,1,-1,-1,-1
4,2005,1481.1985896095434,406.2850150393643,122.80927880029977,370.45918431837674,1,-1,-1,-1
4,2007,1098.563182529365,429.62332133166797,41.89931289317833,127.83683991925182,1,-1,-1,-1
4,2008,1017.9960323098647,427.7281374273403,37.2214835166234,113.59411290782965,1,-1,-1,-1
4,2009,936.7218844755114,435.7422442663237,33.09045272831041,100.8668133764657,1,-1,-1,-1
5,1999,1383.4834597406625,413.27,120.26,362.77,1,-1,-1,-1
5,2000,571.2931500892566,425.79393434360884,94.2192947160776,284.48210593718335,1,-1,-1,-1
5,2001,661.5181165195737,405.1616118575456,77.57319132419808,235.12716875045868,1,-1,-1,-1
5,2002,731.1751014483528,445.79201374306206,41.55343994859145,126.64902715788993,1,-1,-1,-1
5,2003,459.5418830721398,447.3136211029215,91.87825528095686,277.521982096224,1,-1,-1,-1
5,2004,1254.6,446.72,33.822,103.47,1,-1,-1,-1
5,2005,1479.9247755249962,411.30291385262217,121.44059876963773,366.3305426917546,1,-1,-1,-1
5,2007,1099.0158271669666,428.64648210820076,42.737191727694146,130.3932489508789,1,-1,-1,-1
