2,1530,687.5353827252461,206.27355371900825,78.38212711149141,113.49256198347108,1,-1,-1,-1
2,1531,705.009301569946,1.0,55.60784314109958,156.8,1,-1,-1,-1
2,1532,1361.391762460133,567.1603305785125,106.92969822023058,245.41322314049586,1,-1,-1,-1
2,1533,1486.9715090835625,69.7396694214876,55.57020497337073,148.41322314049586,1,-1,-1,-1
2,1534,510.8009847562914,140.40578512396695,96.58150156179723,185.96776859504132,1,-1,-1,-1
2,1535,1732.4348813267902,456.33966942148766,77.05503073484883,216.40165289256197,1,-1,-1,-1
2,1536,1033.7147781117085,132.6223140495868,80.32498923112875,186.52644628099173,1,-1,-1,-1
2,1537,1791.211485024756,205.12066115702476,69.25967457858722,185.21487603305786,1,-1,-1,-1
2,1538,1634.1094651363042,262.4586776859504,66.5835490662344,183.02975206611572,1,-1,-1,-1
2,1539,796.4792762426416,147.67355371900828,61.05467065521282,175.32644628099175,1,-1,-1,-1
2,1540,287.1853763359096,124.61322314049585,55.43090022074274,171.45454545454544,1,-1,-1,-1
2,1541,101.88915564355129,545.7000000000002,86.66135813438498,254.91322314049586,1,-1,-1,-1
2,1542,1099.1375546357044,209.95454545454547,63.14555188561576,184.5115702479339,1,-1,-1,-1
2,1543,373.2106248017908,408.0793388429752,84.54817188402177,245.23388429752066,1,-1,-1,-1
2,1544,1040.5821993419138,1.0,47.10171701865128,84.82479338842974,1,-1,-1,-1
2,1545,222.07746798711838,129.2,48.652502042292234,162.6719008264463,1,-1,-1,-1
2,1546,355.32982924374926,103.59834710743803,54.78744895051804,179.54297520661157,1,-1,-1,-1
2,1547,415.6396869593457,92.13223140495866,55.029716990399635,171.29421487603307,1,-1,-1,-1
2,1548,871.8455752028065,122.94876033057851,60.523725627445025,175.9173553719008,1,-1,-1,-1
2,1549,462.87437155937306,79.72809917355372,54.62315770770017,175.0173553719008,1,-1,-1,-1
2,1550,224.9751644606789,393.08347107438016,64.83314215302234,205.63140495867768,1,-1,-1,-1
